work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,work_setting,company_location,company_size,job_category
2023,senior,Full-time,machine learning engineer,150000.0,USD,150000,,In-person,United States,M,Machine Learning and AI
2023,Mid-level,Part-time,data engineer,162500.0,USD,162500,United States,In-person,United States,M,Data Engineering
2023,Mid-level,,data engineer,130000.0,USD,130000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,analytics engineer,150000.0,USD,150000,United States,Remote,United States,M,Leadership and Management
2023,senior,Full-time,analytics engineer,120000.0,USD,120000,United States,Remote,United States,M,Leadership and Management
2023,senior,Full-time,data engineer,145000.0,USD,145000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data engineer,120000.0,USD,120000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,applied scientist,222200.0,USD,222200,,In-person,United States,L,Data Science and Research
2023,senior,Full-time,applied scientist,136000.0,USD,136000,United States,In-person,United States,L,Data Science and Research
2023,senior,Full-time,data analyst,45000.0,GBP,55368,Central African Republic,Remote,Central African Republic,M,Data Analysis
2023,senior,Full-time,data analyst,35000.0,GBP,43064,Central African Republic,Remote,Central African Republic,M,Data Analysis
2023,senior,Full-time,data engineer,241000.0,USD,241000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data engineer,155000.0,USD,155000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data engineer,220000.0,USD,220000,United States,Remote,United States,M,Data Engineering
2023,senior,Full-time,data engineer,190000.0,USD,190000,,Remote,United States,M,Data Engineering
2023,Mid-level,Full-time,data scientist,55000.0,GBP,67672,United Kingdom,In-person,United Kingdom,M,Data Science and Research
2023,Mid-level,Full-time,data scientist,45000.0,GBP,55368,United Kingdom,In-person,United Kingdom,M,Data Science and Research
2020,exec,Full-time,staff data analyst,15000.0,USD,15000,Nigeria,In-person,Canada,M,Data Analysis
2023,Mid-level,Full-time,etl engineer,70000.0,GBP,86128,United Kingdom,Remote,United Kingdom,M,Data Engineering
2023,Mid-level,Full-time,etl engineer,47500.0,GBP,58444,United Kingdom,Remote,United Kingdom,M,Data Engineering
2023,entry,Full-time,data analyst,85000.0,USD,85000,United States,Remote,United States,M,Data Analysis
2023,entry,,data analyst,75000.0,USD,75000,,Remote,United States,M,Data Analysis
2023,senior,Full-time,data engineer,160000.0,USD,160000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data engineer,140000.0,USD,140000,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,machine learning engineer,300000.0,USD,300000,United States,In-person,United States,M,Machine Learning and AI
2023,Mid-level,Full-time,machine learning engineer,250000.0,USD,250000,United States,In-person,United States,M,Machine Learning and AI
2023,senior,Full-time,data scientist,228000.0,USD,228000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,186000.0,USD,186000,United States,In-person,United States,M,Data Science and Research
2023,senior,,data scientist,190000.0,USD,190000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,,USD,170000,United States,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,research engineer,2300000.0,USD,230000,,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,research engineer,200000.0,USD,200000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data architect,,USD,180000,United States,Remote,United States,M,Data Architecture and Modeling
2023,senior,Full-time,data architect,115000.0,USD,115000,United States,Remote,United States,M,Data Architecture and Modeling
2023,senior,Full-time,data architect,2000000.0,USD,200000,United States,Remote,United States,M,Data Architecture and Modeling
2023,senior,,data architect,,USD,115000,United States,Remote,United States,M,Data Architecture and Modeling
2023,senior,Full-time,data devops engineer,50000.0,EUR,53984,France,Hybrid,France,S,Data Engineering
2023,exec,Full-time,data engineer,220000.0,USD,220000,United States,In-person,United States,M,Data Engineering
2023,exec,Full-time,data engineer,205000.0,USD,205000,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,data engineer,180000.0,USD,180000,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,data engineer,130000.0,USD,130000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,,200000.0,USD,200000,United States,Remote,United States,M,Data Engineering
2023,senior,Freelance,data engineer,150000.0,USD,150000,United States,Remote,United States,M,Data Engineering
2023,senior,Full-time,computer vision engineer,215000.0,USD,215000,United States,In-person,United States,M,Machine Learning and AI
2023,senior,Full-time,computer vision engineer,170000.0,USD,170000,United States,In-person,United States,M,Machine Learning and AI
2023,senior,Full-time,machine learning engineer,2475000.0,USD,247500,United States,In-person,United States,M,Machine Learning and AI
2023,senior,Full-time,,172200.0,USD,172200,United States,In-person,United States,M,Machine Learning and AI
2023,senior,Full-time,data scientist,224000.0,USD,224000,Canada,In-person,Canada,M,Data Science and Research
2023,senior,Full-time,data scientist,,USD,176000,Canada,In-person,Canada,M,Data Science and Research
2023,senior,Full-time,data analyst,120000.0,USD,120000,United States,Remote,United States,M,Data Analysis
2023,senior,Full-time,data analyst,75000.0,USD,75000,United States,Remote,United States,M,Data Analysis
2023,senior,Full-time,applied data scientist,100000.0,AUD,67635,Australia,Remote,Finland,M,Data Science and Research
2023,Mid-level,Full-time,ai developer,,SGD,74883,Finland,In-person,Finland,M,Machine Learning and AI
2023,senior,Full-time,data analyst,140000.0,USD,140000,United States,In-person,United States,M,Data Analysis
2023,senior,Full-time,,120000.0,USD,120000,United States,In-person,United States,M,Data Analysis
2023,senior,Contract,data engineer,128000.0,USD,128000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data engineer,81500.0,USD,81500,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data engineer,145000.0,USD,145000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data engineer,115000.0,USD,115000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data engineer,185000.0,USD,185000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data engineer,140000.0,USD,140000,United States,In-person,United States,M,Data Engineering
2023,exec,Full-time,head of data,329500.0,USD,329500,United States,In-person,United States,M,Leadership and Management
2023,exec,Full-time,head of data,269600.0,USD,269600,United States,In-person,United States,M,Leadership and Management
2023,senior,Full-time,data quality analyst,100000.0,USD,100000,United States,In-person,United States,M,Data Quality and Operations
2023,senior,Full-time,data quality analyst,800000.0,USD,80000,United States,In-person,United States,M,Data Quality and Operations
2023,senior,,data scientist,250000.0,USD,250000,United States,In-person,United States,M,Data Science and Research
2023,senior,,data scientist,,USD,162500,United States,In-person,United States,M,Data Science and Research
2023,Mid-level,Full-time,,200000.0,USD,200000,,Remote,United States,M,Machine Learning and AI
2023,senior,Full-time,data engineer,145000.0,USD,145000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data engineer,100000.0,USD,100000,United States,In-person,United States,M,Data Engineering
2023,exec,Full-time,data engineer,145000.0,USD,145000,United States,In-person,United States,M,Data Engineering
2023,exec,Full-time,data engineer,115000.0,USD,115000,United States,In-person,United States,M,Data Engineering
2023,senior,Contract,data scientist,203500.0,USD,203500,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,152000.0,USD,152000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,239000.0,USD,239000,,In-person,United States,L,Data Science and Research
2023,senior,Full-time,data scientist,122900.0,USD,122900,United States,In-person,United States,L,Data Science and Research
2023,senior,Full-time,data scientist,,USD,237000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,145000.0,USD,145000,United States,In-person,United States,M,Data Science and Research
2023,senior,,data science manager,191765.0,USD,191765,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data science manager,134236.0,USD,134236,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,analytics engineer,190000.0,USD,190000,United States,Remote,United States,M,Leadership and Management
2023,senior,Part-time,analytics engineer,112000.0,USD,112000,United States,Remote,United States,M,Leadership and Management
2022,senior,Full-time,data scientist,84000.0,EUR,88256,Spain,Remote,United Kingdom,L,Data Science and Research
2023,entry,Full-time,data engineer,85000.0,USD,85000,United States,In-person,United States,M,Data Engineering
2023,entry,Full-time,data engineer,65000.0,USD,65000,United States,In-person,United States,M,Data Engineering
2023,senior,Part-time,data analyst,135000.0,USD,135000,United States,In-person,United States,M,Data Analysis
2023,senior,Full-time,data analyst,105500.0,USD,105500,United States,In-person,United States,M,Data Analysis
2023,senior,,research engineer,,USD,293000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,,185000.0,USD,185000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data analyst,80000.0,USD,80000,United States,In-person,United States,M,Data Analysis
2023,senior,Full-time,data analyst,70000.0,USD,70000,,In-person,United States,M,Data Analysis
2023,senior,Full-time,data engineer,220000.0,USD,220000,United States,Remote,United States,M,Data Engineering
2023,senior,Full-time,data engineer,160000.0,USD,160000,United States,Remote,United States,M,Data Engineering
2023,senior,Full-time,data scientist,175000.0,USD,175000,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,145000.0,USD,145000,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,,200000.0,USD,200000,United States,In-person,United States,M,Data Analysis
2023,senior,Full-time,data analyst,148500.0,USD,148500,United States,In-person,United States,M,Data Analysis
2023,senior,Full-time,data scientist,45000.0,EUR,48585,Spain,In-person,Spain,M,Data Science and Research
2023,senior,Full-time,data scientist,,EUR,38868,Spain,In-person,Spain,M,Data Science and Research
2023,senior,Full-time,data engineer,240500.0,USD,240500,United States,In-person,United States,L,Data Engineering
2023,senior,Full-time,data engineer,123700.0,USD,123700,United States,In-person,United States,L,Data Engineering
2023,senior,Full-time,,1529000.0,USD,152900,United States,Remote,United States,M,Leadership and Management
2023,senior,Full-time,analytics engineer,117100.0,USD,117100,United States,Remote,United States,M,Leadership and Management
2023,senior,Full-time,analytics engineer,173000.0,USD,173000,United States,Remote,United States,M,Leadership and Management
2023,senior,Full-time,analytics engineer,113000.0,USD,113000,United States,Remote,United States,M,Leadership and Management
2023,senior,Full-time,applied scientist,260000.0,USD,260000,United States,In-person,United States,L,Data Science and Research
2023,senior,Full-time,applied scientist,136000.0,USD,136000,United States,In-person,United States,L,Data Science and Research
2023,exec,Full-time,data engineer,175000.0,USD,175000,United States,In-person,United States,M,Data Engineering
2023,exec,Freelance,data engineer,110000.0,USD,110000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,applied scientist,260000.0,USD,260000,,In-person,United States,L,Data Science and Research
2023,senior,Full-time,applied scientist,136000.0,USD,136000,United States,In-person,United States,L,Data Science and Research
2023,senior,Full-time,,130000.0,USD,130000,,Remote,United States,M,Data Science and Research
2023,senior,Full-time,research scientist,110000.0,USD,110000,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,,205000.0,USD,205000,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,applied scientist,184000.0,USD,184000,,Remote,United States,M,Data Science and Research
2023,senior,Full-time,data analyst,149500.0,USD,149500,United States,Remote,United States,M,Data Analysis
2023,senior,Full-time,data analyst,1270750.0,USD,127075,United States,Remote,United States,M,Data Analysis
2023,senior,Full-time,data scientist,195000.0,USD,195000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,,USD,160000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data engineer,219535.0,USD,219535,United States,Remote,United States,M,Data Engineering
2023,senior,Full-time,data engineer,146115.0,USD,146115,United States,Remote,United States,M,Data Engineering
2023,senior,Freelance,data scientist,,USD,170000,,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,135000.0,USD,135000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,175000.0,USD,175000,United States,Remote,United States,M,Data Science and Research
2023,senior,Contract,data scientist,145000.0,USD,145000,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,199000.0,USD,199000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,162000.0,USD,162000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,applied scientist,222200.0,USD,222200,United States,In-person,United States,L,Data Science and Research
2023,senior,Full-time,applied scientist,136000.0,USD,136000,United States,In-person,United States,L,Data Science and Research
2023,exec,Full-time,analytics engineer,,USD,221000,United States,Remote,United States,M,Leadership and Management
2023,exec,,analytics engineer,153000.0,USD,153000,United States,Remote,United States,M,Leadership and Management
2023,senior,Full-time,data analyst,187000.0,USD,187000,United States,In-person,United States,M,Data Analysis
2023,senior,Full-time,data analyst,128000.0,USD,128000,United States,In-person,United States,M,Data Analysis
2023,senior,,research scientist,,USD,210000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,research scientist,136000.0,USD,136000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,175000.0,USD,175000,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,100000.0,USD,100000,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,data engineer,179000.0,USD,179000,United States,In-person,United States,M,Data Engineering
2023,senior,Freelance,data engineer,109000.0,USD,109000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data scientist,245000.0,USD,245000,United States,In-person,United States,M,Data Science and Research
2023,senior,,data scientist,180000.0,USD,180000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data analyst,142000.0,USD,142000,United States,Remote,United States,M,Data Analysis
2023,senior,,,75000.0,USD,75000,United States,Remote,United States,M,Data Analysis
2023,senior,Full-time,,198800.0,USD,198800,United States,In-person,United States,M,Leadership and Management
2023,senior,Full-time,data manager,105200.0,USD,105200,United States,In-person,United States,M,Leadership and Management
2023,senior,Full-time,data analyst,125000.0,USD,125000,United States,Remote,United States,M,Data Analysis
2023,senior,Full-time,data analyst,112000.0,USD,112000,United States,Remote,United States,M,Data Analysis
2023,senior,Full-time,data scientist,,USD,210000,,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,155000.0,USD,155000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data manager,115000.0,USD,115000,,Remote,United States,M,Leadership and Management
2023,senior,Full-time,data manager,86000.0,USD,86000,United States,Remote,United States,M,Leadership and Management
2023,senior,Full-time,data scientist,165000.0,USD,165000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,140000.0,USD,140000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data analyst,139000.0,USD,139000,United States,In-person,United States,M,Data Analysis
2023,senior,Full-time,data analyst,106000.0,USD,106000,United States,In-person,United States,M,Data Analysis
2023,entry,Full-time,data analyst,55000.0,CAD,40747,Canada,In-person,Canada,L,Data Analysis
2022,senior,,ai developer,275000.0,USD,275000,Canada,In-person,Canada,S,Machine Learning and AI
2023,senior,Freelance,machine learning researcher,50000.0,USD,50000,Ukraine,Hybrid,Ukraine,S,Machine Learning and AI
2023,Mid-level,Full-time,machine learning engineer,280700.0,USD,280700,United States,Remote,United States,M,Machine Learning and AI
2023,Mid-level,Full-time,machine learning engineer,,USD,150450,United States,Remote,United States,M,Machine Learning and AI
2023,entry,Full-time,data scientist,70000.0,CAD,51861,Canada,Remote,Canada,L,Data Science and Research
2023,senior,Freelance,data architect,,USD,250500,United States,In-person,United States,M,Data Architecture and Modeling
2023,senior,Full-time,,159500.0,USD,159500,United States,In-person,United States,M,Data Architecture and Modeling
2023,senior,Full-time,data engineer,145000.0,USD,145000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data engineer,115000.0,USD,115000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data analyst,140000.0,USD,140000,United States,In-person,United States,M,Data Analysis
2023,senior,,data analyst,120000.0,USD,120000,United States,In-person,United States,M,Data Analysis
2023,entry,Full-time,data scientist,130001.0,USD,130001,United States,Remote,United States,M,Data Science and Research
2023,entry,Full-time,data scientist,719070.0,USD,71907,United States,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,data scientist,93918.0,USD,93918,United States,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,data scientist,51962.0,USD,51962,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,data analyst,175000.0,USD,175000,Canada,Remote,Canada,M,Data Analysis
2023,senior,Full-time,data analyst,135000.0,USD,135000,Canada,Remote,Canada,M,Data Analysis
2023,entry,Full-time,,85000.0,USD,85000,United States,In-person,United States,M,Data Engineering
2023,entry,Full-time,data engineer,,USD,65000,United States,In-person,United States,M,Data Engineering
2023,senior,Freelance,machine learning engineer,257000.0,USD,257000,,In-person,United States,M,Machine Learning and AI
2023,senior,Full-time,,147000.0,USD,147000,United States,In-person,United States,M,Machine Learning and AI
2023,senior,Full-time,data engineer,222000.0,USD,222000,United States,Remote,United States,M,Data Engineering
2023,senior,Full-time,data engineer,175000.0,USD,175000,United States,Remote,United States,M,Data Engineering
2023,senior,Full-time,data scientist,203000.0,USD,203000,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,133200.0,USD,133200,United States,Remote,United States,M,Data Science and Research
2023,entry,Full-time,applied scientist,213660.0,USD,213660,United States,In-person,United States,L,Data Science and Research
2023,entry,Full-time,applied scientist,130760.0,USD,130760,United States,In-person,United States,L,Data Science and Research
2023,senior,Full-time,data engineer,221000.0,USD,221000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data engineer,147000.0,USD,147000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data quality analyst,100000.0,USD,100000,,In-person,United States,M,Data Quality and Operations
2023,senior,Full-time,data quality analyst,,USD,80000,,In-person,United States,M,Data Quality and Operations
2023,senior,Full-time,data scientist,185900.0,USD,185900,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,129300.0,USD,129300,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,238000.0,USD,238000,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,,156000.0,USD,156000,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,machine learning engineer,304000.0,USD,304000,United States,Remote,United States,M,Machine Learning and AI
2023,senior,Full-time,machine learning engineer,199000.0,USD,199000,United States,Remote,United States,M,Machine Learning and AI
2023,Mid-level,Full-time,big data engineer,45000.0,EUR,48585,Spain,Remote,Spain,M,Data Engineering
2023,senior,Contract,data engineer,1500000.0,USD,150000,United States,In-person,United States,M,Data Engineering
2023,senior,,data engineer,130000.0,USD,130000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,,140000.0,USD,140000,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,110000.0,USD,110000,United States,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,data analyst,,USD,90000,United States,In-person,United States,M,Data Analysis
2023,Mid-level,Full-time,data analyst,,USD,75000,United States,In-person,United States,M,Data Analysis
2023,Mid-level,Full-time,research scientist,161200.0,GBP,198340,United Kingdom,In-person,United Kingdom,M,Data Science and Research
2023,Mid-level,Full-time,research scientist,84570.0,GBP,104055,United Kingdom,In-person,United Kingdom,M,Data Science and Research
2023,senior,Full-time,,240000.0,USD,240000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data engineer,183600.0,USD,183600,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,data specialist,130000.0,USD,130000,United States,In-person,United States,M,Data Management and Strategy
2023,Mid-level,Full-time,data specialist,80000.0,USD,80000,,In-person,United States,M,Data Management and Strategy
2023,senior,Full-time,data engineer,250000.0,USD,250000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data engineer,150000.0,USD,150000,,In-person,United States,M,Data Engineering
2023,senior,,data analytics manager,160000.0,USD,160000,United States,Remote,United States,M,Leadership and Management
2023,senior,Full-time,data analytics manager,120000.0,USD,120000,United States,Remote,United States,M,Leadership and Management
2023,senior,Full-time,machine learning engineer,,USD,289076,United States,In-person,United States,M,Machine Learning and AI
2023,senior,Full-time,machine learning engineer,202353.0,USD,202353,United States,In-person,United States,M,Machine Learning and AI
2023,senior,,data engineer,145000.0,USD,145000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data engineer,120000.0,USD,120000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,,155000.0,USD,155000,United States,In-person,United States,M,Data Analysis
2023,senior,Full-time,data analyst,106000.0,USD,106000,,In-person,United States,M,Data Analysis
2023,senior,Full-time,data engineer,200000.0,USD,200000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data engineer,160000.0,USD,160000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data scientist,157750.0,USD,157750,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,,USD,104650,United States,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,data scientist,180000.0,USD,180000,,Remote,United States,M,Data Science and Research
2023,Mid-level,Full-time,data scientist,140000.0,USD,140000,,Remote,United States,M,Data Science and Research
2023,exec,Full-time,data scientist,200000.0,USD,200000,United States,In-person,United States,M,Data Science and Research
2023,exec,Full-time,data scientist,145000.0,USD,145000,United States,In-person,United States,M,Data Science and Research
2023,Mid-level,,lead data analyst,68000.0,USD,68000,United States,In-person,United States,L,Data Analysis
2023,entry,Full-time,bi data engineer,60000.0,USD,60000,,Remote,United States,M,Data Engineering
2023,senior,Full-time,data scientist,,EUR,48585,Spain,In-person,Spain,M,Data Science and Research
2023,senior,Full-time,,36000.0,EUR,38868,Spain,In-person,Spain,M,Data Science and Research
2023,entry,Full-time,data engineer,85000.0,USD,85000,United States,In-person,United States,M,Data Engineering
2023,entry,Full-time,data engineer,,USD,65000,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,,1250000.0,USD,125000,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,data engineer,90000.0,USD,90000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data analyst,105000.0,USD,105000,United States,Remote,United States,M,Data Analysis
2023,senior,Full-time,data analyst,,USD,90000,United States,Remote,United States,M,Data Analysis
2023,senior,Full-time,analytics engineer,179820.0,USD,179820,United States,In-person,United States,M,Leadership and Management
2023,senior,Full-time,analytics engineer,143860.0,USD,143860,,In-person,United States,M,Leadership and Management
2023,senior,,data analyst,135000.0,USD,135000,,In-person,United States,M,Data Analysis
2023,senior,Full-time,data analyst,105500.0,USD,105500,United States,In-person,United States,M,Data Analysis
2023,entry,Full-time,research engineer,155000.0,USD,155000,United States,In-person,United States,M,Data Science and Research
2023,entry,,research engineer,125000.0,USD,125000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,machine learning engineer,241000.0,USD,241000,United States,In-person,United States,M,Machine Learning and AI
2023,senior,Full-time,machine learning engineer,181000.0,USD,181000,United States,In-person,United States,M,Machine Learning and AI
2023,senior,Contract,data scientist,252000.0,USD,252000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,154000.0,USD,154000,United States,In-person,United States,M,Data Science and Research
2023,exec,Full-time,data architect,180000.0,USD,180000,United States,In-person,United States,M,Data Architecture and Modeling
2023,exec,Full-time,data architect,155000.0,USD,155000,United States,In-person,United States,M,Data Architecture and Modeling
2023,senior,Full-time,data scientist,191765.0,USD,191765,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,134236.0,USD,134236,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,175000.0,USD,175000,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,145000.0,USD,145000,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,237000.0,USD,237000,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,145000.0,USD,145000,United States,Remote,United States,M,Data Science and Research
2023,entry,,research engineer,155000.0,USD,155000,United States,In-person,United States,M,Data Science and Research
2023,entry,Full-time,,125000.0,USD,125000,United States,In-person,United States,M,Data Science and Research
2023,senior,Full-time,data analyst,80000.0,USD,80000,United States,In-person,United States,M,Data Analysis
2023,senior,Full-time,data analyst,70000.0,USD,70000,United States,In-person,United States,M,Data Analysis
2023,senior,,data engineer,146000.0,USD,146000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data engineer,75000.0,USD,75000,United States,In-person,United States,M,Data Engineering
2023,entry,Full-time,data analyst,64200.0,USD,64200,United States,Remote,United States,M,Data Analysis
2023,entry,Full-time,data analyst,,USD,56100,United States,Remote,United States,M,Data Analysis
2023,senior,Full-time,machine learning engineer,170000.0,USD,170000,United States,In-person,United States,M,Machine Learning and AI
2023,senior,Full-time,machine learning engineer,130000.0,USD,130000,United States,In-person,United States,M,Machine Learning and AI
2023,senior,Full-time,data analyst,208450.0,USD,208450,United States,Remote,United States,M,Data Analysis
2023,senior,Full-time,data analyst,170550.0,USD,170550,United States,Remote,United States,M,Data Analysis
2023,senior,Full-time,machine learning engineer,125000.0,USD,125000,United States,In-person,United States,M,Machine Learning and AI
2023,senior,Full-time,machine learning engineer,100000.0,USD,100000,United States,In-person,United States,M,Machine Learning and AI
2023,Mid-level,Full-time,data manager,135000.0,USD,135000,United States,In-person,United States,M,Leadership and Management
2023,Mid-level,Full-time,data manager,120000.0,USD,120000,United States,In-person,United States,M,Leadership and Management
2023,senior,Full-time,data scientist,200000.0,USD,200000,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,170000.0,USD,170000,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,data scientist,171250.0,USD,171250,Ireland,In-person,Ireland,M,Data Science and Research
2023,senior,Full-time,data scientist,113750.0,USD,113750,Ireland,In-person,Ireland,M,Data Science and Research
2023,senior,Full-time,applied scientist,222200.0,USD,222200,United States,In-person,United States,L,Data Science and Research
2023,senior,Full-time,applied scientist,136000.0,USD,136000,United States,In-person,United States,L,Data Science and Research
2023,senior,Full-time,applied scientist,260000.0,USD,260000,United States,In-person,United States,L,Data Science and Research
2023,senior,Full-time,applied scientist,136000.0,USD,136000,United States,In-person,United States,L,Data Science and Research
2023,senior,,data analyst,153600.0,USD,153600,United States,In-person,United States,M,Data Analysis
2023,senior,Full-time,data analyst,100500.0,USD,100500,United States,In-person,United States,M,Data Analysis
2023,senior,Full-time,applied scientist,205000.0,USD,205000,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,applied scientist,184000.0,USD,184000,United States,Remote,United States,M,Data Science and Research
2023,senior,Full-time,,115000.0,USD,115000,Canada,Remote,Canada,M,Machine Learning and AI
2023,senior,,machine learning engineer,95000.0,USD,95000,Canada,Remote,Canada,M,Machine Learning and AI
2023,Mid-level,Full-time,data analyst,182500.0,USD,182500,United States,In-person,United States,M,Data Analysis
2023,Mid-level,Full-time,data analyst,121500.0,USD,121500,United States,In-person,United States,M,Data Analysis
2023,senior,Full-time,data engineer,203100.0,USD,203100,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data engineer,114500.0,USD,114500,United States,In-person,United States,M,Data Engineering
2023,Mid-level,Full-time,data analyst,60000.0,GBP,73824,United Kingdom,In-person,United Kingdom,M,Data Analysis
2023,Mid-level,Full-time,,45000.0,GBP,55368,United Kingdom,In-person,United Kingdom,M,Data Analysis
2023,senior,Full-time,data engineer,252000.0,USD,252000,United States,In-person,United States,M,Data Engineering
2023,senior,Full-time,data engineer,129000.0,USD,129000,United States,In-person,United States,M,Data Engineering
2023,entry,Full-time,data engineer,927000.0,USD,92700,United States,Remote,United States,M,Data Engineering
2023,entry,Full-time,data engineer,61800.0,USD,61800,United States,Remote,United States,M,Data Engineering
2023,senior,Full-time,data engineer,1600000.0,USD,160000,United States,Remote,United States,M,Data Engineering
2023,senior,Full-time,data engineer,130000.0,USD,130000,United States,Remote,United States,M,Data Engineering
2023,senior,Full-time,,258000.0,USD,258000,Canada,In-person,Canada,M,Data Science and Research
2023,senior,Full-time,data scientist,190000.0,USD,190000,Canada,In-person,Canada,M,Data Science and Research
